samp_id,project_code,coord_y,coord_x,datetime,samp_wdepth_cm,samp_notes,tp_mgkg,m3_p_mgkg,m3_fe_mgkg,m3_al_mgkg,spsc_mgkg,wex_po4_mgkg,soil_primary_flag,soil_primary_flag_details
S02667,MAGM,41.610265,-83.130097,8/7/2023 15:18,58,NA,785,70.6,3980,317,186,0.479,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02668,MAGM,41.609015,-83.140934,9/8/2023 14:55,107,NA,671,24.7,433,291,33,NA,1,tn_mgkg_RNG_flag
S02669,MAGM,41.60969,-83.140934,9/8/2023 15:12,110,NA,618,19.3,444,774,94,NA,1,tn_mgkg_RNG_flag
S02670,MAGM,41.610255,-83.139492,9/8/2023 15:24,110,NA,473,13,430,859,109,NA,1,tn_mgkg_RNG_flag
S02671,MAGM,41.610487,-83.139184,9/8/2023 15:34,105,NA,499,16.2,440,871,108,NA,1,tn_mgkg_RNG_flag
S02672,MAGM,41.610487,-83.139184,9/8/2023 15:34,105,NA,456,7,422,1443,182,NA,1,tn_mgkg_RNG_flag
S02674,MAGM,41.608742,-83.138779,9/8/2023 18:20,99,NA,523,20.4,412,772,91,NA,1,tn_mgkg_RNG_flag
S02675,MAGM,41.609642,-83.137096,9/8/2023 18:13,102,NA,561,20.2,468,932,113,NA,1,tn_mgkg_RNG_flag
S02676,MAGM,41.608405,-83.135941,9/8/2023 18:03,101,NA,547,23.2,487,264,34,NA,1,tn_mgkg_RNG_flag
S02677,MAGM,41.610548,-83.134727,9/8/2023 16:14,98,NA,678,27.2,456,971,109,NA,1,tn_mgkg_RNG_flag
S02678,MAGM,41.610228,-83.132421,9/8/2023 17:51,98,NA,650,20.3,500,988,121,NA,1,tn_mgkg_RNG_flag
S02679,MAGM,41.61188,-83.131599,9/8/2023 16:27,97,NA,880,27.7,496,877,100,NA,1,tn_mgkg_RNG_flag
S02680,MAGM,41.611892,-83.129617,9/8/2023 17:30,78,NA,690,34.6,536,163,14,NA,1,tn_mgkg_RNG_flag
S02681,MAGM,41.611425,-83.129667,9/8/2023 17:22,78,NA,588,40.7,576,46,-3,NA,1,tn_mgkg_RNG_flag
S02682,MAGM,41.610805,-83.129766,9/8/2023 17:37,63,NA,660,36.2,557,204,18,NA,1,tn_mgkg_RNG_flag
S02683,MAGM,41.610265,-83.130097,9/8/2023 17:42,67,NA,491,19.5,574,28,15,NA,1,tn_mgkg_RNG_flag
S02684,MAGM,41.605807,-83.151916,9/8/2023 19:07,80,NA,706,13.5,450,1021,129,NA,1,tn_mgkg_RNG_flag
S02685,MAGM,41.605822,-83.151914,9/8/2023 19:01,86,NA,689,24.1,466,278,34,NA,1,tn_mgkg_RNG_flag
S02686,MAGM,41.606058,-83.151707,9/8/2023 18:58,87,NA,572,7.3,427,1100,143,NA,1,tn_mgkg_RNG_flag
S02687,MAGM,41.606237,-83.151486,9/8/2023 18:55,100,NA,574,20.4,472,433,55,NA,1,tn_mgkg_RNG_flag
S02688,MAGM,41.60643,-83.151177,9/8/2023 18:50,81,NA,433,7.8,451,1094,143,NA,1,tn_mgkg_RNG_flag
S02689,MAGM,41.610982,-83.129787,9/8/2023 17:11,61,NA,598,29.8,546,46,6,NA,1,tn_mgkg_RNG_flag
S02690,MAGM,41.610993,-83.130107,9/8/2023 17:04,87,NA,827,27.2,487,237,27,NA,1,tn_mgkg_RNG_flag
S02691,MAGM,41.610968,-83.130452,9/8/2023 17:00,89,NA,633,24.5,548,169,25,NA,1,tn_mgkg_RNG_flag
S02692,MAGM,41.610915,-83.130767,9/8/2023 16:55,90,NA,704,22.9,489,214,29,NA,1,tn_mgkg_RNG_flag
S02693,MAGM,41.610872,-83.131156,9/8/2023 16:50,93,NA,649,27.8,516,52,7,NA,1,tn_mgkg_RNG_flag
S02694,MAGM,41.605965,-83.152101,10/3/2023 16:12,67.31,NA,345,59,3156,60,123,0.394,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02695,MAGM,41.60871,-83.1428,10/3/2023 15:10,95.25,NA,503,37.5,2690,195,134,0.38,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02696,MAGM,41.61013,-83.13564,10/3/2023 14:29,96.52,NA,335,13.1,2934,NA,149.334,0.479,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02697,MAGM,41.61167,-83.13077,10/3/2023 13:51,NA,NA,396,80.6,3942,96,149,0.568,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02698,MAGM,41.605965,-83.152101,10/3/2023 15:56,67.31,NA,734,59.9,3314,247,152,0.381,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02699,MAGM,41.60871,-83.1428,10/3/2023 14:58,95.25,NA,864,30.6,2259,124,109,0.259,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02700,MAGM,41.61013,-83.13564,10/3/2023 14:19,96.52,NA,402,73.8,3842,133,154,0.584,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02701,MAGM,41.61167,-83.13077,10/3/2023 13:42,NA,NA,467,38.4,2524,62,108,0.303,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02702,MAGM,41.605695,-83.152101,10/3/2023 15:43,67.31,NA,463,35.8,2997,722,213,0.316,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02703,MAGM,41.60871,-83.14252,10/3/2023 14:48,95.25,NA,544,61.8,3802,377,192,0.576,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02704,MAGM,41.61013,-83.13564,10/3/2023 14:11,96.52,NA,512,24.5,1596,244,92,0.256,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02705,MAGM,41.61167,-83.13077,10/3/2023 13:35,NA,NA,422,32.5,2115,32,88,0.322,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02706,MAGM,41.605965,-83.152101,10/3/2023 15:37,67.31,NA,654,37.7,2293,548,152,0.328,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02707,MAGM,41.60871,-83.1428,10/3/2023 14:42,95.25,NA,864,49.2,3652,308,188,0.524,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02708,MAGM,41.61013,-83.13564,10/3/2023 14:05,96.52,NA,821,92.4,3528,65,110,0.637,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S02709,MAGM,41.61167,-83.13077,10/3/2023 13:31,NA,NA,911,41.1,2469,30,99,0.303,1,"tn_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03001,FORB,41.221045,-84.670128,10/4/2022 13:19,0,NA,449,36.753,673.067,929.678,107.247,0.607,0,wex_nh3_mgkg-below-detection-limit
S03002,FORB,41.221022,-84.670108,10/4/2022 13:23,0,NA,494,21.379,149.113,611.962,57.138,0.888,0,wex_nh3_mgkg-below-detection-limit
S03003,FORB,41.221112,-84.670677,10/4/2022 13:26,0,NA,504,20.93,343.605,984.982,111.182,0.581,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03004,FORB,41.221152,-84.670648,10/4/2022 13:28,0,NA,546,34.464,131.562,503.415,30.618,2.04,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03005,FORB,41.221192,-84.67105,10/4/2022 13:36,0,NA,435,33.31,232.025,663.977,55.768,1.174,0,wex_nh3_mgkg-below-detection-limit
S03006,FORB,41.221132,-84.671027,10/4/2022 13:39,0,NA,272,3.926,187.502,753.363,92.951,0.127,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03007,FORB,41.221727,-84.671603,10/4/2022 13:43,25,NA,557,27.886,891.383,21.454,23.922,0.67,1,m3_al_mgkg_RNG_flag
S03008,FORB,41.221685,-84.671687,10/4/2022 13:48,0,NA,753,47.723,142.76,152.957,-22.258,6.237,1,"tn_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03009,FORB,41.221408,-84.672503,10/4/2022 13:53,0,NA,268,8.516,132.764,736.053,83.343,0.129,0,wex_po4_mgkg-below-detection-limit
S03010,FORB,41.220333,-84.672812,10/4/2022 14:06,0,NA,306,9.286,231.447,945.634,112.099,0.119,1,"wex_nh3_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S03011,FORB,41.22033,-84.672803,10/4/2022 14:07,0,NA,451,16.824,122.464,902.68,93.596,0.682,1,"wex_po4_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03012,FORB,41.220318,-84.672792,10/4/2022 14:09,0,NA,512,17.26,785.183,1255.453,170.35,0.146,0,wex_po4_mgkg-below-detection-limit
S03013,FORB,41.220215,-84.672783,10/4/2022 14:11,0,NA,382,16.703,233.797,1082.529,120.529,1.105,0,wex_nh3_mgkg-below-detection-limit
S03014,FORB,41.220152,-84.672837,10/4/2022 14:14,0,NA,308,8.662,218.594,648.61,77.908,0.13,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03015,FORB,41.22005,-84.672745,10/4/2022 14:16,0,NA,451,8.61,98.726,701.706,77.422,0.918,1,"soil_pH_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03016,FORB,41.219962,-84.672692,10/4/2022 14:19,10,NA,381,40.156,1269.469,630.822,102.546,0.135,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03017,FORB,41.21996,-84.67269,10/4/2022 14:23,0,NA,323.288,28.758,120.112,1210.694,116.897,6.018,1,"wex_po4_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03018,FORB,41.218608,-84.673333,10/4/2022 14:33,0,NA,264.441,5.982,85.665,469.569,52.674,8.294,1,wex_po4_mgkg_ATT_flag
S03019,FORB,41.21779,-84.6728,10/4/2022 14:36,0,NA,151.155,4.921,107.266,1069.409,123.801,0.109,1,"soil_pH_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03020,FORB,41.218362,-84.673527,10/4/2022 14:38,40,NA,515.161,22.491,1357.225,778.025,141.97,0.166,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03021,FORB,41.218177,-84.673078,10/4/2022 14:46,0,NA,294.367,12.941,146.037,572.835,60.913,0.116,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03022,FORB,41.21811,-84.673133,10/4/2022 14:51,35,NA,343.973,16.696,1042.27,552.489,104.435,0.128,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03023,FORB,41.21755,-84.67281,10/4/2022 14:58,0,NA,338.595,9.446,69.076,466.784,47.972,1.929,1,wex_nh3_mgkg_ATT_flag
S03024,FORB,41.217757,-84.672937,10/4/2022 15:00,35,NA,413.152,23.144,1247.556,612.599,116.252,0.161,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03025,FORB,41.217565,-84.673302,10/4/2022 15:03,0,NA,480.872,11.438,1034.334,985.531,158.973,0.131,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03026,FORB,41.21763,-84.673385,10/4/2022 15:05,0,NA,458.743,15.043,168.002,843.432,91.096,0.269,0,wex_nh3_mgkg-below-detection-limit
S03027,FORB,41.217292,-84.672843,10/4/2022 15:09,0,NA,180.254,5.254,104.67,533.354,61.777,2.412,0,wex_nh3_mgkg-below-detection-limit
S03028,FORB,41.217408,-84.672658,10/4/2022 15:11,25,NA,362.948,16.708,1053.49,577.696,107.939,2.845,1,m3_fe_mgkg_RNG_flag
S03029,FORB,41.217048,-84.672242,10/4/2022 15:19,0,NA,790.455,44.021,413.35,324.954,16.171,7.947,0,wex_nh3_mgkg-below-detection-limit
S03030,FORB,41.21874,-84.67343,10/4/2022 15:26,0,NA,457.757,16.686,265.51,394.032,43.253,0.4,0,wex_nh3_mgkg-below-detection-limit
S03031,FORB,41.221737,-84.671857,10/4/2022 15:41,0,NA,1090.122,71.95,651.765,21.472,-33.405,1.019,1,"tp_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03032,FORB,41.221805,-84.66968,10/4/2022 15:53,20,NA,144.614,3.294,133.494,NA,4,2.18,1,"soil_pH_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03033,SJRE,41.516678,-84.710073,10/18/2022 16:23,0,NA,362,27.458,129.664,939.213,87.555,0.117,0,wex_po4_mgkg-below-detection-limit
S03034,SJRE,41.520517,-84.707412,10/18/2022 13:36,0,NA,609,20.771,559.999,445.748,61.408,0.796,1,"wex_nh3_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03035,SJRE,41.520465,-84.707313,10/18/2022 13:39,0,NA,488,21.329,127.218,640.216,59.22,0.116,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03036,SJRE,41.519935,-84.70735,10/18/2022 13:45,0,NA,159,5.812,178.576,569.141,69.419,0.138,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03037,SJRE,41.519393,-84.707247,10/18/2022 13:50,0,NA,426,22.03,175.62,636.654,60.789,0.933,0,wex_nh3_mgkg-below-detection-limit
S03038,SJRE,41.519448,-84.707682,10/18/2022 13:53,0,NA,485,60.354,318.861,641.467,30.947,1.184,0,NA
S03039,SJRE,41.519,-84.70875,10/18/2022 14:01,15,NA,289,30.137,460.443,22.863,-2.023,0.886,1,m3_al_mgkg_RNG_flag
S03040,SJRE,41.519,-84.70875,10/18/2022 14:02,0,NA,537,38.809,125.179,657.976,43.666,4.394,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03041,SJRE,41.518725,-84.708533,10/18/2022 14:05,10,NA,656,14.612,1639.061,41.299,80.864,0.156,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03042,SJRE,41.517752,-84.708625,10/18/2022 14:13,0,NA,322,26.153,759.691,649.79,90.507,1.86,1,"wex_nox_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03043,SJRE,41.51773,-84.708558,10/18/2022 14:15,0,NA,370,59.638,158.661,697.106,29.183,5.328,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03044,SJRE,41.51717,-84.708322,10/18/2022 14:18,25,NA,876,21.658,1694.101,46.986,77.517,0.167,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03045,SJRE,41.517215,-84.708305,10/18/2022 14:22,0,NA,586,73.246,213.74,731.97,22.627,3.286,0,wex_nh3_mgkg-below-detection-limit
S03046,SJRE,41.51668,-84.707195,10/18/2022 14:53,0,NA,1086,114.4,979.361,626.273,11.745,0.451,1,tp_mgkg_RNG_flag
S03047,SJRE,41.515627,-84.705438,10/18/2022 15:09,30,NA,757,25.6,986.539,722.029,111.883,0.165,0,wex_po4_mgkg-below-detection-limit
S03048,SJRE,41.515622,-84.705087,10/18/2022 15:24,0,NA,549,13.5,157.056,603.23,64.458,0.133,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03049,SJRE,41.515523,-84.705085,10/18/2022 15:29,7,Water flowing from tile draining ag field to the east,974,49.4,1593.453,296.705,72.857,0.239,1,"tn_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03050,SJRE,41.515413,-84.705257,10/18/2022 15:32,0,NA,434,10,221.879,445.076,53.431,0.264,0,wex_nh3_mgkg-below-detection-limit
S03051,SJRE,41.514357,-84.705555,10/18/2022 15:38,0,NA,456,16.7,317.179,423.892,49.523,0.591,0,wex_nh3_mgkg-below-detection-limit
S03052,SJRE,41.51373,-84.705388,10/18/2022 15:40,0,NA,376,6.3,115.017,595.134,68.36,0.118,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03053,SJRE,41.513643,-84.70513,10/18/2022 15:45,0,NA,1230,36.2,434.847,247.603,16.307,1.577,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S03054,SJRE,41.513643,-84.705073,10/18/2022 15:51,0,NA,1265,95.3,1675.44,541.242,59.56,0.616,1,tp_mgkg_ATT_flag
S03055,SJRE,41.512965,-84.70556,10/18/2022 15:58,40,NA,334,17.7,677.792,39.012,24.291,0.124,1,"m3_al_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03056,SJRE,41.513708,-84.707265,10/18/2022 16:05,0,NA,490,11,184.68,575.071,65.233,0.124,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03057,SJRE,41.515687,-84.70795,10/18/2022 16:14,0,NA,570,59.6,153.093,670.971,25.903,2.545,0,wex_nh3_mgkg-below-detection-limit
S03058,SJRE,41.516612,-84.708718,10/18/2022 16:18,0,NA,378,20.2,166.856,696.019,68.958,0.526,0,wex_nh3_mgkg-below-detection-limit
S03060,OAKW,41.023852,-83.698277,10/25/2022 12:34,20,NA,328.707,18.311,1076.906,24.163,44.077,0.077,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03061,OAKW,41.02411,-83.69673,10/25/2022 12:45,10,NA,938.009,56.462,1356.348,712.358,100.41,0.108,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03062,OAKW,41.024162,-83.696292,10/25/2022 12:51,12,NA,543.474,27.74,1269.412,814.004,135.991,0.092,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03063,OAKW,41.023473,-83.696177,10/25/2022 13:02,20,NA,239.38,22.426,651.296,140.555,29.766,0.324,0,wex_nox_mgkg-below-detection-limit
S03064,OAKW,41.023968,-83.695358,10/25/2022 13:11,0,NA,793.848,27.934,210.736,570.977,49.288,1.003,0,NA
S03065,OAKW,41.024017,-83.694537,10/25/2022 13:18,0,NA,910.76,33.741,540.936,660.853,72.079,0.458,0,NA
S03066,OAKW,41.02406,-83.693372,10/25/2022 13:22,0,NA,675.862,22.077,777.546,578.476,87.384,0.059,0,wex_po4_mgkg-below-detection-limit
S03067,OAKW,41.02399,-83.692773,10/25/2022 13:24,0,NA,578.485,28.637,518.602,625.009,71.832,0.337,0,NA
S03068,OAKW,41.023972,-83.692088,10/25/2022 13:26,0,NA,871.439,20.08,619.17,635.099,87.114,0.169,0,NA
S03069,OAKW,41.024078,-83.69122,10/25/2022 13:30,0,NA,710.813,18.392,688.211,641.833,93.397,0.061,1,"wex_nh3_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S03070,OAKW,41.023968,-83.69067,10/25/2022 13:32,0,NA,599.762,22.043,556.257,704.105,89.592,0.303,0,NA
S03071,OAKW,41.023905,-83.690385,10/25/2022 13:34,0,NA,630.713,14.355,152.185,528.558,54.755,0.325,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03072,OAKW,41.023987,-83.689997,10/25/2022 13:36,30,NA,654.798,13.138,567.006,262.845,48.429,0.076,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03073,OAKW,41.023753,-83.68994,10/25/2022 13:38,30,NA,610.799,15.553,860.717,389.185,76.778,0.073,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03074,OAKW,41.023203,-83.69006,10/25/2022 13:48,3,NA,404.557,2.851,303.48,188.006,35.534,0.076,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03075,OAKW,41.023413,-83.69034,10/25/2022 13:51,0,NA,570,11,329.2,768.461,95.413,0.237,0,NA
S03076,OAKW,41.023275,-83.690467,10/25/2022 13:55,0,NA,553,18.5,198.1,787.958,82.958,0.608,0,wex_nh3_mgkg-below-detection-limit
S03077,OAKW,41.023055,-83.690565,10/25/2022 13:56,0,NA,601,24.5,537.4,491.191,61.64,0.316,0,NA
S03078,OAKW,41.023353,-83.691128,10/25/2022 14:01,0,NA,650,15.8,576.4,593.445,84.214,0.118,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03079,OAKW,41.023412,-83.691813,10/25/2022 14:06,0,NA,720,25,548,708.864,86.766,0.808,0,wex_nh3_mgkg-below-detection-limit
S03080,OAKW,41.023172,-83.692335,10/25/2022 14:10,17,NA,963,57,1221.9,480.3,65.834,0.314,1,m3_fe_mgkg_RNG_flag
S03081,OAKW,41.022992,-83.691753,10/25/2022 14:15,0,NA,830,34.5,453.7,617.486,61.549,1.058,0,NA
S03082,OAKW,41.023413,-83.69259,10/25/2022 14:19,35,NA,556,6.9,211.3,188.362,26.393,0.398,0,NA
S03083,OAKW,41.023602,-83.692795,10/25/2022 14:23,0,NA,1008,29.9,631.3,827.216,100.032,0.124,1,"tp_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03084,OAKW,41.023583,-83.693572,10/25/2022 14:27,25,NA,985,55.6,1135.1,557.049,71.191,0.423,1,m3_fe_mgkg_RNG_flag
S03085,OAKW,41.023187,-83.6934,10/25/2022 14:33,0,NA,922,45.3,751.6,463.724,49.567,1.845,0,wex_nh3_mgkg-below-detection-limit
S03086,OAKW,41.023525,-83.694177,10/25/2022 14:37,30,NA,1244,32.2,1399,785.783,135.51,0.191,1,"tp_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S03087,OAKW,41.023415,-83.69494,10/25/2022 14:42,0,NA,793,20.5,278.2,633.308,67.582,0.446,0,wex_nh3_mgkg-below-detection-limit
S03088,OAKW,41.019418,-83.688185,10/25/2022 15:04,20,NA,544,3.1,1499.4,10.925,81.13,0.301,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03089,OAKW,41.019477,-83.68829,10/25/2022 15:10,0,NA,458,9,174.7,341.038,39.86,0.124,0,wex_po4_mgkg-below-detection-limit
S03090,OAKE,41.024005,-83.684552,10/27/2022 12:37,0,NA,730,39,667.936,694.893,77.758,0.672,1,wex_nh3_mgkg_ATT_flag
S03091,OAKE,41.0243,-83.684782,10/27/2022 12:42,40,NA,559,26.2,830.196,680.998,97.931,0.138,0,wex_po4_mgkg-below-detection-limit
S03092,OAKE,41.024562,-83.68535,10/27/2022 12:47,40,NA,624,18.5,926.417,767.276,120.915,0.151,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S03093,OAKE,41.024307,-83.685745,10/27/2022 12:51,40,NA,667,17.4,1016.001,669.243,115.634,0.687,1,"m3_fe_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit"
S03094,OAKE,41.024075,-83.685733,10/27/2022 12:56,0,NA,700,19.1,483.524,569.315,73.033,0.13,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03095,OAKE,41.023775,-83.686773,10/27/2022 13:01,0,NA,658,12.8,747.613,539.622,90.534,0.307,0,wex_nh3_mgkg-below-detection-limit
S03096,OAKE,41.024035,-83.687438,10/27/2022 13:03,10,NA,641,10.2,554.079,323.563,57.594,0.144,1,"m3_al_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03097,OAKE,41.02392,-83.687995,10/27/2022 13:08,0,NA,712,13.5,358.471,545.279,68.922,0.135,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03098,OAKE,41.023933,-83.687873,10/27/2022 13:12,0,NA,559,10.5,128.119,615.213,67.239,0.266,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03099,OAKE,41.02352,-83.68779,10/27/2022 13:15,0,NA,657,13,94.1,523.575,52.345,2.378,1,"soil_pH_ATT_flag, wex_nox_mgkg-below-detection-limit"
S03100,OAKE,41.024862,-83.687582,10/27/2022 13:20,0,NA,629,14.8,413.287,694.947,87.879,0.271,0,wex_nh3_mgkg-below-detection-limit
S03101,OAKE,41.024773,-83.686512,10/27/2022 13:25,0,NA,659,9.1,182.346,555.042,64.743,0.493,0,wex_nh3_mgkg-below-detection-limit
S03102,OAKE,41.025495,-83.68685,10/27/2022 13:29,25,NA,441,8.4,638.404,684.53,105.524,0.147,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03103,OAKE,41.025578,-83.687222,10/27/2022 13:34,0,NA,602,24.6,337.238,646.632,68.311,3.529,0,wex_nh3_mgkg-below-detection-limit
S03104,OAKE,41.025875,-83.687248,10/27/2022 13:37,0,NA,586,14.4,465.551,558.281,75.442,0.129,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03105,OAKE,41.025703,-83.686215,10/27/2022 13:42,15,NA,426,1.5,104.479,260.197,34.204,0.141,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03106,OAKE,41.025233,-83.685943,10/27/2022 13:48,0,NA,598,4.9,542.817,521.964,85.117,0.578,0,wex_nh3_mgkg-below-detection-limit
S03107,OAKE,41.02574,-83.685302,10/27/2022 13:51,0,NA,601,7.3,434.385,511.697,75.499,0.275,0,wex_nh3_mgkg-below-detection-limit
S03108,OAKE,41.026073,-83.684737,10/27/2022 13:54,25,NA,497,8.6,717.965,109.562,43.722,0.145,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S03109,OAKE,41.025893,-83.684027,10/27/2022 14:00,0,NA,463,6.3,266.794,450.307,60.215,0.549,0,wex_nh3_mgkg-below-detection-limit
S03110,OAKE,41.026025,-83.683448,10/27/2022 14:02,0,NA,488,0.8,40.683,479.268,56.46,1.449,1,m3_p_mgkg_RNG_flag
S03111,OAKE,41.026175,-83.68371,10/27/2022 14:05,0,NA,694,14.6,297.721,698.18,82.012,0.912,0,wex_nh3_mgkg-below-detection-limit
S03112,OAKE,41.026435,-83.683913,10/27/2022 14:07,0,Appears to be one of the highest points of elevation throughout the site,539,12.5,169.162,523.131,56.913,1.593,0,NA
S03113,OAKE,41.02656,-83.68386,10/27/2022 14:09,0,NA,399,4.4,149.907,532.935,65.109,1.771,0,wex_nh3_mgkg-below-detection-limit
S03114,OAKE,41.026435,-83.683,10/27/2022 14:12,25,NA,535,13.4,771.578,436.618,79.439,1.109,0,NA
S03115,OAKE,41.026637,-83.683058,10/27/2022 14:18,0,NA,580,15,172.269,633.869,67.355,0.459,0,wex_nh3_mgkg-below-detection-limit
S03116,OAKE,41.02699,-83.68195,10/27/2022 14:22,0,NA,564,14.8,476.723,589.033,79.184,0.493,0,wex_nh3_mgkg-below-detection-limit
S03117,OAKE,41.026857,-83.681487,10/27/2022 14:25,0,NA,558,11,103.667,542.586,57.042,1.453,0,wex_nh3_mgkg-below-detection-limit
S03118,OAKE,41.026658,-83.681613,10/27/2022 14:27,0,NA,356,2.2,240.862,17.47,13.17,1.056,1,"m3_al_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S03119,OAKE,41.025807,-83.682382,10/27/2022 14:31,20,NA,530,16.9,636.444,466.186,71.811,0.904,1,wex_nh3_mgkg_ATT_flag
S03120,OAKE,41.025315,-83.682437,10/27/2022 14:34,0,NA,566,16,468.813,380.895,53.683,0.948,0,NA
